Analysis Time,Product Name,Product Code,Sample Type,Sample Number,Sample Comment,Instrument Name,Instrument Serial Number,Moisture,Standard Deviation Moisture,Min Moisture,Max Moisture,Residual Moisture,Leverage Moisture,Ref Moisture,TW,Ref TW,Oil0%,Standard Deviation Oil0%,Min Oil0%,Max Oil0%,Residual Oil0%,Leverage Oil0%,Ref Oil0%
12/18/2024 9:23:02 AM,Rapeseed I,60073681 RA,Normal,CW626_GP_2024_SC_Gr,,Infratec,91915904,6.23,0.185,5.998,6.508,0,0,,,,48.03,0.532,47.17,48.745,0,0,
12/18/2024 9:25:03 AM,Rapeseed I,60073681 RA,Normal,CW627_GP_2024_SC_Gr,,Infratec,91915904,6.12,0.174,5.812,6.37,0,0,,,,47.72,1.2,45.823,49.734,0,0,
12/18/2024 9:26:44 AM,Rapeseed I,60073681 RA,Normal,CW604_GP_2024_SC_Gr,,Infratec,91915904,5.63,0.129,5.45,5.834,0,0,,,,48.35,0.533,47.572,49.139,0,0,
12/18/2024 9:28:38 AM,Rapeseed I,60073681 RA,Normal,CW601_GP_2024_SC_Gr,,Infratec,91915904,5.7,0.184,5.429,6.023,0,0,,,,45.69,0.373,45.052,46.341,0,0,
12/18/2024 9:32:42 AM,Rapeseed I,60073681 RA,Normal,CW646_GP_2024_SC_Gr,,Infratec,91915904,5.16,0.169,4.926,5.454,0,0,,,,50.21,0.295,49.548,50.713,0,0,
12/18/2024 9:34:26 AM,Rapeseed I,60073681 RA,Normal,CW634_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.161,5.417,5.945,0,0,,,,50.49,0.219,50.222,50.801,0,0,
12/18/2024 9:36:56 AM,Rapeseed I,60073681 RA,Normal,CW635_GP_2024_SC_Gr,,Infratec,91915904,5.28,0.127,5.063,5.499,0,0,,,,46.4,0.525,45.571,46.93,0,0,
12/18/2024 9:38:53 AM,Rapeseed I,60073681 RA,Normal,CW633_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.221,5.519,6.138,0,0,,,,48.71,0.573,47.644,49.573,0,0,
12/18/2024 9:40:38 AM,Rapeseed I,60073681 RA,Normal,CW620_GP_2024_SC_Gr,,Infratec,91915904,5.54,0.193,5.351,5.833,0,0,,,,39.44,0.564,38.638,40.457,0,0,
12/18/2024 9:42:33 AM,Rapeseed I,60073681 RA,Normal,CW617_GP_2024_SC_Gr,,Infratec,91915904,5.82,0.189,5.586,6.271,0,0,,,,47.38,0.558,46.204,48.112,0,0,
12/18/2024 9:45:22 AM,Rapeseed I,60073681 RA,Normal,CW669_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.226,5.662,6.425,0,0,,,,40.79,0.512,39.86,41.45,0,0,
12/18/2024 9:52:10 AM,Rapeseed I,60073681 RA,Normal,CW659_GP_2024_SC_Gr,,Infratec,91915904,5.59,0.157,5.374,5.863,0,0,,,,41.89,0.748,40.735,43.168,0,0,
12/18/2024 9:54:35 AM,Rapeseed I,60073681 RA,Normal,CW665_GP_2024_SC_Gr,,Infratec,91915904,6.09,0.126,5.937,6.311,0,1,,,,34.14,0.249,33.724,34.57,0,0,
12/18/2024 9:59:52 AM,Rapeseed I,60073681 RA,Normal,CW636_GP_2024_SC_Gr,,Infratec,91915904,5.28,0.155,4.997,5.514,0,0,,,,40.24,0.551,39.648,41.106,0,0,
12/18/2024 10:04:27 AM,Rapeseed I,60073681 RA,Normal,CW675_GP_2024_SC_Gr,,Infratec,91915904,,,,,,,,,,,,,,,,
12/18/2024 10:05:01 AM,Rapeseed I,60073681 RA,Normal,CW675_GP_2024_SC_Gr,,Infratec,91915904,5.62,0.099,5.457,5.749,0,0,,,,36.84,0.628,35.481,37.586,0,0,
12/18/2024 10:14:53 AM,Rapeseed I,60073681 RA,Normal,CW619_GP_2024_SC_Gr,,Infratec,91915904,5.4,0.154,5.185,5.725,0,0,,,,43.93,0.541,42.978,44.741,0,0,
12/18/2024 10:17:12 AM,Rapeseed I,60073681 RA,Normal,CW629_GP_2024_SC_Gr,,Infratec,91915904,5.48,0.085,5.349,5.596,0,0,,,,52.05,0.427,51.534,53.022,0,0,
12/18/2024 10:19:02 AM,Rapeseed I,60073681 RA,Normal,CW602_GP_2024_SC_Gr,,Infratec,91915904,5.49,0.166,5.313,5.874,0,0,,,,48.52,0.497,47.712,49.3,0,0,
12/18/2024 10:22:08 AM,Rapeseed I,60073681 RA,Normal,CW612_GP_2024_SC_Gr,,Infratec,91915904,6.46,0.234,6.246,6.789,0,0,,,,44.85,0.59,43.614,45.687,0,0,
12/18/2024 10:35:44 AM,Rapeseed I,60073681 RA,Normal,CW618_GP_2024_SC_Gr,,Infratec,91915904,5.52,0.094,5.373,5.647,0,0,,,,46.33,0.298,45.975,46.837,0,0,
12/18/2024 10:38:00 AM,Rapeseed I,60073681 RA,Normal,CW658_GP_2024_SC_Gr,,Infratec,91915904,5.47,0.113,5.317,5.702,0,0,,,,46.39,0.374,45.875,46.92,0,0,
12/18/2024 10:40:43 AM,Rapeseed I,60073681 RA,Normal,CW663_GP_2024_SC_Gr,,Infratec,91915904,4.96,0.195,4.708,5.355,0,0,,,,44.55,0.495,43.712,45.267,0,0,
12/18/2024 10:42:35 AM,Rapeseed I,60073681 RA,Normal,CW655_GP_2024_SC_Gr,,Infratec,91915904,5.24,0.115,5.003,5.412,0,0,,,,48.92,0.42,48.335,49.523,0,0,
12/18/2024 10:44:15 AM,Rapeseed I,60073681 RA,Normal,CW670_GP_2024_SC_Gr,,Infratec,91915904,5.27,0.179,5.037,5.661,0,0,,,,48.68,0.289,48.202,49.145,0,0,
12/18/2024 10:52:20 AM,Rapeseed I,60073681 RA,Normal,CW660_GP_2024_SC_Gr,,Infratec,91915904,5.42,0.225,5.18,5.972,0,0,,,,41.29,0.925,40.393,43.629,0,0,
12/18/2024 10:54:45 AM,Rapeseed I,60073681 RA,Normal,CW647_GP_2024_SC_Gr,,Infratec,91915904,5.02,0.106,4.816,5.182,0,0,,,,49.53,0.281,49.119,49.924,0,0,
12/18/2024 10:58:44 AM,Rapeseed I,60073681 RA,Normal,CW653_GP_2024_SC_Gr,,Infratec,91915904,,,,,,,,,,,,,,,,
12/18/2024 10:59:44 AM,Rapeseed I,60073681 RA,Normal,CW653_GP_2024_SC_Gr,,Infratec,91915904,5.86,0.218,5.589,6.306,0,0,,,,35.17,0.223,34.773,35.461,0,0,
12/18/2024 11:02:12 AM,Rapeseed I,60073681 RA,Normal,CW671_GP_2024_SC_Gr,,Infratec,91915904,5.67,0.157,5.382,5.93,0,0,,,,43.07,0.523,42.332,43.784,0,0,
12/18/2024 11:04:13 AM,Rapeseed I,60073681 RA,Normal,CW625_GP_2024_SC_Gr,,Infratec,91915904,5.7,0.191,5.444,6.056,0,0,,,,51.38,0.326,50.956,51.901,0,0,
12/18/2024 11:13:18 AM,Rapeseed I,60073681 RA,Normal,CW651_GP_2024_SC_Gr,,Infratec,91915904,6.5,0.203,6.303,6.882,0,1,,,,35.07,0.292,34.629,35.554,0,0,
12/18/2024 11:15:24 AM,Rapeseed I,60073681 RA,Normal,CW674_GP_2024_SC_Gr,,Infratec,91915904,6.55,0.177,6.297,6.772,0,0,,,,35.98,0.622,34.866,37.047,0,0,
12/18/2024 11:17:36 AM,Rapeseed I,60073681 RA,Normal,CW623_GP_2024_SC_Gr,,Infratec,91915904,5.64,0.171,5.405,6.043,0,0,,,,46.92,0.525,46.384,48.1,0,0,
12/18/2024 11:21:53 AM,Rapeseed I,60073681 RA,Normal,CW630_GP_2024_SC_Gr,,Infratec,91915904,5.48,0.096,5.303,5.658,0,0,,,,50.25,0.66,48.736,51.124,0,0,
12/18/2024 11:23:52 AM,Rapeseed I,60073681 RA,Normal,CW607_GP_2024_SC_Gr,,Infratec,91915904,5.64,0.277,5.195,6.069,0,0,,,,39.29,0.602,38.681,40.534,0,0,
12/18/2024 11:34:07 AM,Rapeseed I,60073681 RA,Normal,CW608_GP_2024_SC_Gr,,Infratec,91915904,5.79,0.174,5.544,6.06,0,0,,,,46.7,0.539,45.373,47.292,0,0,
12/18/2024 11:35:43 AM,Rapeseed I,60073681 RA,Normal,CW606_GP_2024_SC_Gr,,Infratec,91915904,5.79,0.154,5.618,6.083,0,0,,,,46.54,0.402,45.818,47.221,0,0,
12/18/2024 11:38:10 AM,Rapeseed I,60073681 RA,Normal,CW642_GP_2024_SC_Gr,,Infratec,91915904,5.96,0.237,5.656,6.478,0,0,,,,47.46,0.822,46.147,48.63,0,0,
12/18/2024 11:42:32 AM,Rapeseed I,60073681 RA,Normal,CW639_GP_2024_SC_Gr,,Infratec,91915904,5.53,0.109,5.366,5.661,0,0,,,,46,0.321,45.664,46.673,0,0,
12/18/2024 1:19:19 PM,Rapeseed I,60073681 RA,Normal,CW652_GP_2024_SC_Gr,,Infratec,91915904,5.18,0.186,4.951,5.456,0,0,,,,47.34,0.619,46.512,48.182,0,0,
12/18/2024 1:21:23 PM,Rapeseed I,60073681 RA,Normal,CW661_GP_2024_SC_Gr,,Infratec,91915904,5.26,0.181,4.901,5.509,0,0,,,,47.53,0.646,46.831,48.538,0,0,
12/18/2024 1:23:30 PM,Rapeseed I,60073681 RA,Normal,CW621_GP_2024_SC_Gr,,Infratec,91915904,6.35,0.088,6.176,6.493,0,1,,,,32.31,0.117,32.17,32.558,0,1,
12/18/2024 1:26:14 PM,Rapeseed I,60073681 RA,Normal,CW622_GP_2024_SC_Gr,,Infratec,91915904,6.25,0.259,5.973,6.718,0,0,,,,35.21,0.548,34.319,35.944,0,0,
12/18/2024 1:28:43 PM,Rapeseed I,60073681 RA,Normal,CW657_GP_2024_SC_Gr,,Infratec,91915904,5.43,0.256,5.141,5.852,0,0,,,,47.03,0.717,45.583,48.186,0,0,
12/18/2024 1:32:09 PM,Rapeseed I,60073681 RA,Normal,CW648_GP_2024_SC_Gr,,Infratec,91915904,5.97,0.267,5.66,6.416,0,0,,,,45.44,0.662,44.429,46.25,0,0,
12/18/2024 1:33:51 PM,Rapeseed I,60073681 RA,Normal,CW666_GP_2024_SC_Gr,,Infratec,91915904,5.65,0.227,5.344,6.077,0,0,,,,36.13,0.663,35.416,37.832,0,0,
12/18/2024 1:37:13 PM,Rapeseed I,60073681 RA,Normal,CW644_GP_2024_SC_Gr,,Infratec,91915904,5.73,0.178,5.545,6.158,0,0,,,,46.05,0.549,44.929,46.874,0,0,
12/18/2024 1:38:47 PM,Rapeseed I,60073681 RA,Normal,CW605_GP_2024_SC_Gr,,Infratec,91915904,7.14,0.088,7.026,7.275,0,1,,,,32.45,0.208,32.159,32.902,0,1,
12/18/2024 1:41:21 PM,Rapeseed I,60073681 RA,Normal,CW600_GP_2024_SC_Gr,,Infratec,91915904,6.04,0.213,5.602,6.285,0,0,,,,48.09,0.593,47.058,48.805,0,0,
12/18/2024 1:44:54 PM,Rapeseed I,60073681 RA,Normal,CW664_GP_2024_SC_Gr,,Infratec,91915904,5.34,0.227,4.84,5.601,0,0,,,,52.64,0.503,52.003,53.866,0,0,
12/18/2024 1:46:31 PM,Rapeseed I,60073681 RA,Normal,CW668_GP_2024_SC_Gr,,Infratec,91915904,6.57,0.131,6.321,6.717,0,0,,,,37.38,0.739,36.195,38.572,0,0,
12/18/2024 1:48:25 PM,Rapeseed I,60073681 RA,Normal,CW667_GP_2024_SC_Gr,,Infratec,91915904,6.24,0.158,6.079,6.608,0,0,,,,33.96,0.245,33.665,34.354,0,0,
12/18/2024 1:50:24 PM,Rapeseed I,60073681 RA,Normal,CW656_GP_2024_SC_Gr,,Infratec,91915904,5.85,0.185,5.619,6.15,0,0,,,,48.76,0.369,48.183,49.326,0,0,
12/18/2024 1:52:09 PM,Rapeseed I,60073681 RA,Normal,CW640_GP_2024_SC_Gr,,Infratec,91915904,5.4,0.132,5.184,5.557,0,0,,,,51.89,0.221,51.406,52.142,0,0,
12/18/2024 1:54:00 PM,Rapeseed I,60073681 RA,Normal,CW649_GP_2024_SC_Gr,,Infratec,91915904,5.72,0.387,5.356,6.659,0,0,,,,46.47,0.736,44.736,47.203,0,0,
12/18/2024 1:55:53 PM,Rapeseed I,60073681 RA,Normal,CW645_GP_2024_SC_Gr,,Infratec,91915904,6.03,0.178,5.8,6.426,0,0,,,,41.95,0.882,41.069,43.928,0,0,
12/18/2024 1:57:57 PM,Rapeseed I,60073681 RA,Normal,CW609_GP_2024_SC_Gr,,Infratec,91915904,6.21,0.107,6.05,6.37,0,0,,,,48.23,0.573,47.32,49.21,0,0,
12/18/2024 1:59:51 PM,Rapeseed I,60073681 RA,Normal,CW616_GP_2024_SC_Gr,,Infratec,91915904,5.16,0.141,4.952,5.375,0,0,,,,49.31,0.411,48.573,49.85,0,0,
12/18/2024 2:01:34 PM,Rapeseed I,60073681 RA,Normal,CW673_GP_2024_SC_Gr,,Infratec,91915904,5.24,0.142,5.017,5.424,0,0,,,,48.04,0.52,47.293,49.026,0,0,
12/18/2024 2:05:07 PM,Rapeseed I,60073681 RA,Normal,CW662_GP_2024_SC_Gr,,Infratec,91915904,5.11,0.126,4.968,5.349,0,0,,,,50.27,0.648,48.872,50.942,0,0,
12/18/2024 2:06:56 PM,Rapeseed I,60073681 RA,Normal,CW638_GP_2024_SC_Gr,,Infratec,91915904,5.05,0.119,4.918,5.29,0,0,,,,46.82,0.474,45.825,47.589,0,0,
12/18/2024 2:11:08 PM,Rapeseed I,60073681 RA,Normal,CW632_GP_2024_SC_Gr,,Infratec,91915904,5.96,0.134,5.724,6.138,0,0,,,,46,0.58,44.978,46.667,0,0,
12/18/2024 2:12:58 PM,Rapeseed I,60073681 RA,Normal,CW624_GP_2024_SC_Gr,,Infratec,91915904,5.56,0.219,5.239,5.954,0,0,,,,46.79,0.444,46.243,47.463,0,0,
12/19/2024 11:41:29 AM,Rapeseed I,60073681 RA,Normal,CW462_GP_2024_SC_Gr,,Infratec,91915904,5.47,0.106,5.261,5.579,0,0,,,,51.81,0.466,51.296,52.623,0,0,
12/19/2024 11:51:23 AM,Rapeseed I,60073681 RA,Normal,CW426_GP_2024_SC_Gr,,Infratec,91915904,5.34,0.136,5.143,5.522,0,0,,,,43.59,0.421,42.877,43.946,0,0,
12/19/2024 11:53:00 AM,Rapeseed I,60073681 RA,Normal,CW495_GP_2024_SC_Gr,,Infratec,91915904,5.61,0.322,4.83,6,0,0,,,,49.76,0.528,48.835,50.342,0,0,
12/19/2024 11:54:31 AM,Rapeseed I,60073681 RA,Normal,CW434_GP_2024_SC_Gr,,Infratec,91915904,5.9,0.189,5.6,6.188,0,0,,,,48.19,0.577,47.385,49.056,0,0,
12/19/2024 11:56:12 AM,Rapeseed I,60073681 RA,Normal,CW429_GP_2024_SC_Gr,,Infratec,91915904,5.14,0.093,5.038,5.37,0,0,,,,50.54,0.578,49.352,51.142,0,0,
12/19/2024 11:57:39 AM,Rapeseed I,60073681 RA,Normal,CW451_GP_2024_SC_Gr,,Infratec,91915904,5.64,0.204,5.36,6.116,0,0,,,,49.59,0.408,48.581,49.953,0,0,
12/19/2024 12:00:01 PM,Rapeseed I,60073681 RA,Normal,CW436_GP_2024_SC_Gr,,Infratec,91915904,5.29,0.115,5.136,5.523,0,0,,,,50.39,0.551,49.039,51.068,0,0,
12/19/2024 12:01:43 PM,Rapeseed I,60073681 RA,Normal,CW468_GP_2024_SC_Gr,,Infratec,91915904,5.82,0.142,5.643,6.056,0,0,,,,41.2,0.816,40.266,42.622,0,0,
12/19/2024 12:03:14 PM,Rapeseed I,60073681 RA,Normal,CW446_GP_2024_SC_Gr,,Infratec,91915904,5.69,0.203,5.247,5.94,0,0,,,,47.64,0.453,47.2,48.529,0,0,
12/19/2024 12:05:34 PM,Rapeseed I,60073681 RA,Normal,CW450_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.197,5.605,6.16,0,0,,,,44.39,0.435,43.847,45.025,0,0,
12/19/2024 12:07:07 PM,Rapeseed I,60073681 RA,Normal,CW470_GP_2024_SC_Gr,,Infratec,91915904,5.94,0.168,5.683,6.223,0,0,,,,43.17,0.722,41.994,44.127,0,0,
12/19/2024 12:08:34 PM,Rapeseed I,60073681 RA,Normal,CW442_GP_2024_SC_Gr,,Infratec,91915904,5.79,0.174,5.586,6.098,0,0,,,,49.3,0.513,48.709,50.2,0,0,
12/19/2024 12:10:45 PM,Rapeseed I,60073681 RA,Normal,CW463_GP_2024_SC_Gr,,Infratec,91915904,5.67,0.24,5.347,6.161,0,0,,,,47.07,0.871,45.421,48.204,0,0,
12/19/2024 12:13:12 PM,Rapeseed I,60073681 RA,Normal,CW469_GP_2024_SC_Gr,,Infratec,91915904,5.72,0.218,5.496,6.167,0,0,,,,44.29,0.577,43.352,45.023,0,0,
12/19/2024 12:14:46 PM,Rapeseed I,60073681 RA,Normal,CW444_GP_2024_SC_Gr,,Infratec,91915904,5.57,0.234,5.192,5.983,0,0,,,,39.2,0.524,38.523,39.974,0,0,
12/20/2024 10:06:55 AM,Rapeseed I,60073681 RA,Normal,CW452_GP_2024_SC_Gr,,Infratec,91915904,4.87,0.134,4.702,5.088,0,0,,,,43.07,0.46,42.381,43.837,0,0,
12/20/2024 10:09:45 AM,Rapeseed I,60073681 RA,Normal,CW481_GP_2024_SC_Gr,,Infratec,91915904,5.01,0.365,4.103,5.491,0,0,,,,48.45,0.311,47.947,48.957,0,0,
12/20/2024 10:11:29 AM,Rapeseed I,60073681 RA,Normal,CW492_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.229,5.633,6.484,0,0,,,,44.93,0.671,43.278,45.628,0,0,
12/20/2024 10:13:04 AM,Rapeseed I,60073681 RA,Normal,CW472_GP_2024_SC_Gr,,Infratec,91915904,5.15,0.221,4.913,5.552,0,0,,,,35.96,0.388,35.526,36.836,0,0,
12/20/2024 10:14:45 AM,Rapeseed I,60073681 RA,Normal,CW486_GP_2024_SC_Gr,,Infratec,91915904,5.43,0.208,5.242,5.799,0,0,,,,40.47,0.39,39.968,41.295,0,0,
12/20/2024 10:16:06 AM,Rapeseed I,60073681 RA,Normal,CW443_GP_2024_SC_Gr,,Infratec,91915904,5.28,0.139,5.014,5.577,0,0,,,,50.82,0.19,50.5,51.107,0,0,
12/20/2024 10:17:43 AM,Rapeseed I,60073681 RA,Normal,CW454_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.318,5.373,6.307,0,0,,,,43.99,0.417,43.342,44.684,0,0,
12/20/2024 10:19:04 AM,Rapeseed I,60073681 RA,Normal,CW499_GP_2024_SC_Gr,,Infratec,91915904,5.61,0.228,5.281,5.943,0,0,,,,46.81,0.637,45.691,47.814,0,0,
12/20/2024 10:20:39 AM,Rapeseed I,60073681 RA,Normal,CW497_GP_2024_SC_Gr,,Infratec,91915904,5.94,0.167,5.663,6.136,0,0,,,,40.92,0.419,40.049,41.427,0,0,
12/20/2024 10:22:48 AM,Rapeseed I,60073681 RA,Normal,CW494_GP_2024_SC_Gr,,Infratec,91915904,5.95,0.288,5.259,6.271,0,0,,,,46.65,0.954,44.862,47.85,0,0,
12/20/2024 10:24:16 AM,Rapeseed I,60073681 RA,Normal,CW477_GP_2024_SC_Gr,,Infratec,91915904,5.57,0.247,5.289,5.951,0,0,,,,47.25,0.756,46.034,48.194,0,0,
12/20/2024 10:25:49 AM,Rapeseed I,60073681 RA,Normal,CW473_GP_2024_SC_Gr,,Infratec,91915904,6.07,0.191,5.853,6.422,0,0,,,,46.48,0.364,45.886,47.056,0,0,
12/20/2024 10:27:26 AM,Rapeseed I,60073681 RA,Normal,CW461_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.117,5.531,5.934,0,0,,,,42.29,0.508,41.513,43.239,0,0,
12/20/2024 10:28:55 AM,Rapeseed I,60073681 RA,Normal,CW478_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.196,5.555,6.142,0,0,,,,38.42,1.418,34.967,39.718,0,0,
12/20/2024 10:30:30 AM,Rapeseed I,60073681 RA,Normal,CW489_GP_2024_SC_Gr,,Infratec,91915904,5.68,0.192,5.389,6.001,0,0,,,,47.79,0.57,47.125,48.5,0,0,
12/20/2024 10:32:54 AM,Rapeseed I,60073681 RA,Normal,CW485_GP_2024_SC_Gr,,Infratec,91915904,5.52,0.185,5.271,5.858,0,0,,,,45.02,0.679,43.619,46.254,0,0,
12/20/2024 10:34:26 AM,Rapeseed I,60073681 RA,Normal,CW491_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.274,5.696,6.568,0,0,,,,44.34,0.436,43.544,44.769,0,0,
12/20/2024 10:38:00 AM,Rapeseed I,60073681 RA,Normal,CW464_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.37,5.153,6.519,0,0,,,,44.01,0.701,42.786,44.935,0,0,
12/20/2024 10:40:07 AM,Rapeseed I,60073681 RA,Normal,CW427_GP_2024_SC_Gr,,Infratec,91915904,6.16,0.261,5.889,6.639,0,0,,,,38.4,1.052,37.109,39.789,0,0,
12/20/2024 10:41:54 AM,Rapeseed I,60073681 RA,Normal,CW449_GP_2024_SC_Gr,,Infratec,91915904,5.07,0.183,4.899,5.535,0,0,,,,41.51,0.416,40.795,41.994,0,0,
12/20/2024 10:43:43 AM,Rapeseed I,60073681 RA,Normal,CW476_GP_2024_SC_Gr,,Infratec,91915904,5.72,0.426,5.396,6.841,0,0,,,,46.33,0.633,44.847,46.932,0,0,
12/20/2024 10:45:12 AM,Rapeseed I,60073681 RA,Normal,CW441_GP_2024_SC_Gr,,Infratec,91915904,5.51,0.163,5.336,5.794,0,0,,,,47.54,0.518,46.745,48.374,0,0,
12/20/2024 10:46:52 AM,Rapeseed I,60073681 RA,Normal,CW479_GP_2024_SC_Gr,,Infratec,91915904,5.09,0.181,4.823,5.36,0,0,,,,48.1,0.544,47.08,48.603,0,0,
12/20/2024 10:48:24 AM,Rapeseed I,60073681 RA,Normal,CW493_GP_2024_SC_Gr,,Infratec,91915904,6.22,0.171,5.889,6.485,0,0,,,,36.14,0.706,34.866,37.198,0,0,
12/20/2024 10:50:19 AM,Rapeseed I,60073681 RA,Normal,CW487_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.098,5.611,5.963,0,0,,,,47.21,0.356,46.656,47.819,0,0,
12/20/2024 10:51:46 AM,Rapeseed I,60073681 RA,Normal,CW433_GP_2024_SC_Gr,,Infratec,91915904,5.25,0.208,4.789,5.52,0,0,,,,51.72,0.264,51.313,52.186,0,0,
12/20/2024 10:53:40 AM,Rapeseed I,60073681 RA,Normal,CW467_GP_2024_SC_Gr,,Infratec,91915904,5.71,0.245,5.426,6.227,0,0,,,,43.37,0.422,42.528,43.948,0,0,
12/20/2024 10:55:04 AM,Rapeseed I,60073681 RA,Normal,CW457_GP_2024_SC_Gr,,Infratec,91915904,6.04,0.29,5.605,6.533,0,0,,,,38.91,1.446,37.296,42.199,0,0,
12/20/2024 10:56:45 AM,Rapeseed I,60073681 RA,Normal,CW483_GP_2024_SC_Gr,,Infratec,91915904,5.82,0.121,5.602,6.05,0,0,,,,41.45,0.555,40.304,42.036,0,0,
12/20/2024 10:58:10 AM,Rapeseed I,60073681 RA,Normal,CW453_GP_2024_SC_Gr,,Infratec,91915904,5.83,0.199,5.561,6.198,0,0,,,,41.64,1.387,39.843,44.84,0,0,
12/20/2024 2:54:39 PM,Rapeseed I,60073681 RA,Normal,CW460_GP_2024_SC_Gr,,Infratec,91915904,5.23,0.174,5.013,5.569,0,0,,,,39.71,0.598,38.511,40.65,0,0,
12/20/2024 3:05:42 PM,Rapeseed I,60073681 RA,Normal,CW484_GP_2024_SC_Gr,,Infratec,91915904,5.64,0.133,5.392,5.906,0,0,,,,35.94,0.531,34.92,36.94,0,0,
12/20/2024 3:08:40 PM,Rapeseed I,60073681 RA,Normal,CW455_GP_2024_SC_Gr,,Infratec,91915904,5.49,0.129,5.257,5.687,0,0,,,,43.85,0.608,42.644,44.615,0,0,
12/20/2024 3:11:25 PM,Rapeseed I,60073681 RA,Normal,CW488_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.178,5.59,6.169,0,1,,,,36.18,0.47,35.326,36.748,0,0,
12/20/2024 3:13:58 PM,Rapeseed I,60073681 RA,Normal,CW456_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.11,5.619,5.991,0,0,,,,41.01,0.469,40.43,41.776,0,0,
12/20/2024 3:16:35 PM,Rapeseed I,60073681 RA,Normal,CW440_GP_2024_SC_Gr,,Infratec,91915904,5.44,0.141,5.207,5.725,0,0,,,,52.58,0.197,52.194,52.871,0,0,
12/20/2024 3:19:07 PM,Rapeseed I,60073681 RA,Normal,CW466_GP_2024_SC_Gr,,Infratec,91915904,6.3,0.324,5.843,6.877,0,0,,,,37.27,1.361,35.979,40.006,0,0,
12/20/2024 3:21:57 PM,Rapeseed I,60073681 RA,Normal,CW465_GP_2024_SC_Gr,,Infratec,91915904,5.3,0.215,4.982,5.682,0,0,,,,49.65,0.316,48.989,49.977,0,0,
12/20/2024 3:24:16 PM,Rapeseed I,60073681 RA,Normal,CW496_GP_2024_SC_Gr,,Infratec,91915904,6.26,0.2,5.945,6.533,0,0,,,,36.28,0.392,35.723,36.984,0,0,
12/20/2024 3:26:44 PM,Rapeseed I,60073681 RA,Normal,CW498_GP_2024_SC_Gr,,Infratec,91915904,5.88,0.191,5.652,6.216,0,1,,,,34.99,0.211,34.684,35.402,0,0,
12/20/2024 3:34:54 PM,Rapeseed I,60073681 RA,Normal,CW430_GP_2024_SC_Gr,,Infratec,91915904,5.47,0.149,5.207,5.696,0,0,,,,48.4,1.016,45.707,49.116,0,0,
12/20/2024 3:37:15 PM,Rapeseed I,60073681 RA,Normal,CW431_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.202,5.534,6.136,0,0,,,,40.99,0.764,39.906,42.353,0,0,
12/20/2024 3:39:36 PM,Rapeseed I,60073681 RA,Normal,CW474_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.215,5.238,6.066,0,0,,,,52.45,0.304,52.117,52.948,0,0,
12/20/2024 3:42:12 PM,Rapeseed I,60073681 RA,Normal,CW435_GP_2024_SC_Gr,,Infratec,91915904,5.55,0.111,5.399,5.721,0,0,,,,46.85,0.55,46.136,47.886,0,0,
12/20/2024 3:44:16 PM,Rapeseed I,60073681 RA,Normal,CW459_GP_2024_SC_Gr,,Infratec,91915904,6.43,0.162,6.214,6.694,0,0,,,,33.61,0.209,33.287,33.911,0,0,
12/23/2024 8:28:45 AM,Rapeseed I,60073681 RA,Normal,CW541_GP_2024_SC_Gr,,Infratec,91915904,5.23,0.249,4.777,5.707,0,0,,,,53.34,0.567,52.686,54.687,0,0,
12/23/2024 8:30:34 AM,Rapeseed I,60073681 RA,Normal,CW558_GP_2024_SC_Gr,,Infratec,91915904,5.8,0.34,5.44,6.556,0,0,,,,49.61,0.802,47.654,50.396,0,0,
12/23/2024 8:37:08 AM,Rapeseed I,60073681 RA,Normal,CW575_GP_2024_SC_Gr,,Infratec,91915904,5.53,0.184,5.256,5.88,0,0,,,,48.89,0.542,47.664,49.49,0,0,
12/23/2024 8:39:01 AM,Rapeseed I,60073681 RA,Normal,CW515_GP_2024_SC_Gr,,Infratec,91915904,5.79,0.124,5.573,5.972,0,0,,,,41.25,0.444,40.699,42.4,0,0,
12/23/2024 8:40:45 AM,Rapeseed I,60073681 RA,Normal,CW532_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.158,5.311,5.843,0,0,,,,47.54,0.608,46.53,48.441,0,0,
12/23/2024 8:50:05 AM,Rapeseed I,60073681 RA,Normal,CW501_GP_2024_SC_Gr,,Infratec,91915904,5.69,0.163,5.401,5.962,0,0,,,,49.12,0.557,48.272,49.991,0,0,
